UWI,lifetime_start,lifetime_end,FAILSTART,FAILURETYPE,H2S_CONCENTRATION,StrokeLength,gas_anchor_length,MAX_INCLINATION,wellbore_category,AVG_PRESS_FLOWLINE,AVG_PRESSURE_TUBING,AVG_PRESSURE_CASING,AVG_DIFFERENTIAL_PRESSURE,AVG_OIL_VOLUME,AVG_WATER_VOLUME,AVG_LIQUID_VOLUME,AVG_WATERSG,rod_sinker_type,rod_has_guides,overall_max_sideload,shallow_max_sideload,max_unguided_sideload,ENDURALLOY_LENGTH,NIPPLE_SET_DEPTH,pump_bore
571-67-6351,00:00.0,15:00.0,00:00.0,Tubing,1,168.0200043,17.22,3,Vertical,62.812793,69.036806,103.052472,33.880721,75.903955,50.343573,126.247528,1.04,SLICK_SINKER_BARS,TRUE,1327.95,1327.95,1327.95,0,8984.4,2
731-59-3416,00:00.0,00:00.0,06:00.0,Rods,0,168.1999969,20.75,28.7,OffLease,78.4447,87.716952,120.54619,35.90028,54.093458,60.850467,114.943925,1.04,UNKNOWN,FALSE,439.11,439.11,439.11,0,11067.1,1.5
610-91-7173,00:00.0,00:00.0,00:00.0,Tubing,0,168.0200043,17.18,1.76,Vertical,73.962941,86.527079,84.152115,-3.589915,172.87234,44.661702,217.534043,1.04,UNKNOWN,TRUE,238.12,238.12,238.12,0,9936.4,1.75
537-28-3860,00:00.0,00:00.0,41:00.0,Sucker Rod Pump,0,144,17.22,1.92,Vertical,,141.107527,208.064516,66.956989,100.480167,20.728601,121.208768,1.04,SLICK_SINKER_BARS,FALSE,141.67,141.67,141.67,0,9799.9,1.5
078-62-6048,00:00.0,15:00.0,14:00.0,Tubing,0,144,20.73,1.9,Vertical,,102.529769,216.465912,113.936143,69.908515,99.133972,168.671879,,SLICK_SINKER_BARS,FALSE,67.93,67.93,67.93,0,10080.1,1.5
225-13-5850,00:00.0,37:11.3,,,0,144,0,6.1,LowTangent,61.201684,145.459043,66.075018,-79.858772,64.421742,40.872091,105.293833,1.04,SLICK_SINKER_BARS,FALSE,,,,0,10325.3,1.75
296-83-6638,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,20.43,3.27,Vertical,,33.318811,47.705414,2.838443,38.565913,4.17466,42.746941,,SLICK_SINKER_BARS,FALSE,120.8,83.49,120.8,0,9250.8,1.5
519-88-1977,00:00.0,00:00.0,00:00.0,Tubing,0,144,17.17,3.02,Vertical,,83.789375,149.048102,65.258727,90.706481,26.872731,117.579213,,SLICK_SINKER_BARS,TRUE,121.88,73.23,73.23,0,10001.6,1.75
202-88-8081,00:00.0,00:00.0,,,0,144,17.1,1.38,Vertical,63.911585,89.247181,99.238293,19.414727,196.829586,146.262722,343.092308,,SLICK_SINKER_BARS,FALSE,200.78,200.78,200.78,0,10413.7,1.75
683-10-8499,00:00.0,00:00.0,00:00.0,Tubing,0,144,19.26,1.32,Vertical,,74.61874,108.358643,33.739903,45.386912,7.841561,53.228473,1.2,SLICK_SINKER_BARS,FALSE,55.26,43.6,55.26,0,9620,1.5
146-26-3461,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,20.95,2.29,Vertical,,0,0,0,53.575079,2.734291,56.30937,,SLICK_SINKER_BARS,FALSE,,,,0,8336.3,1.5
382-88-3493,30:00.0,37:11.3,,,0,112,20.93,3.7,Vertical,40.906496,26.059077,42.829622,16.770545,9.10267,2.627893,11.730563,1.2,SLICK_SINKER_BARS,FALSE,,,,0,8375.6,1.25
110-03-2169,00:00.0,00:00.0,21:00.0,Tubing,0,169.3999939,17.37,6.33,LowTangent,,65.791367,143.366906,77.57554,94.597122,39.129496,133.726619,1.04,SLICK_SINKER_BARS,FALSE,195.34,172.41,195.34,0,10093.9,1.75
519-15-0669,00:00.0,00:00.0,00:00.0,Tubing,0,144.0399933,17.19,,Vertical,46.889431,55.097406,85.281185,29.152372,48.248333,18.214815,66.463148,1.04,SLICK_SINKER_BARS,FALSE,362.95,362.95,362.95,261.76,9713.6,1.75
501-28-6968,00:00.0,00:00.0,,,0,144.0399933,17.11,2.5,Vertical,58.665189,70.215008,114.181742,43.557801,79.734563,37.608916,117.343479,1.04,SLICK_SINKER_BARS,TRUE,169.32,169.32,169.32,0,9572.5,1.75
697-55-1185,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,20.91,1.63,Vertical,,0,0,0,28.900526,2.571228,31.471754,,SLICK_SINKER_BARS,FALSE,,,,0,8292.8,1.25
122-72-7260,00:00.0,37:11.3,,,0,144.1999969,17.16,1.67,Vertical,35.362975,115.416709,25.120095,-90.296614,18.248956,8.670823,26.919778,1.04,SLICK_SINKER_BARS,FALSE,52.51,52.51,52.51,0,9914.1,1.75
228-42-1377,00:00.0,37:11.3,,,0,168.0200043,17.12,2.02,Vertical,53.377088,89.658906,97.613378,7.745096,31.213908,33.662989,64.876897,1.178907,SUCKER_RODS_W_GUIDES,TRUE,,,,391.66,9883,1.75
727-80-3453,00:00.0,37:11.3,,,0,144,19.05,2.31,Vertical,66.753673,59.030221,57.131124,-1.899097,33.933343,44.021997,77.943934,1.04,SLICK_SINKER_BARS,FALSE,124.5,124.5,124.5,0,10056.6,1.5
574-19-8429,00:00.0,37:11.3,,,0,144.0399933,20.7,1.87,Vertical,39.315118,105.398527,54.672759,-50.725768,59.705408,23.296458,83.001865,1.04,SINKER_BARS_W_GUIDED_SUBS,FALSE,144.63,144.63,144.63,193.97,10529.4,1.5
610-57-8742,00:00.0,00:00.0,00:00.0,Tubing,0,144,20.75,2.37,Vertical,,65.815897,257.10609,191.290192,130.062244,37.675128,167.737372,,SLICK_SINKER_BARS,FALSE,69.67,69.67,69.67,0,10184.8,1.5
139-14-6499,00:00.0,00:00.0,04:00.0,Tubing,0,144.0399933,17.15,1.89,Vertical,56.053438,76.428623,119.866516,48.824077,95.831839,23.201794,119.033632,1.04,SUCKER_RODS_W_GUIDES,FALSE,226,226,226,0,9527.8,1.75
471-75-6445,00:00.0,00:00.0,00:00.0,Tubing,0,144,6.16,5.2,LowTangent,,115.974385,237.238771,121.264385,185.415282,34.10804,219.523322,,SLICK_SINKER_BARS,TRUE,,,,0,9574.8,1.75
308-76-2261,15:00.0,37:11.3,,,0,149.7589771,19.26,5.4,LowTangent,60.848756,60.592497,70.196314,9.426035,32.159904,14.989711,47.149615,1.2,SINKER_BARS_W_GUIDED_SUBS,TRUE,,,,128.78,9902.6,1.5
193-32-6905,00:00.0,00:00.0,41:00.0,Tubing,0,168.0197652,17.04,7.38,LowTangent,,,,,129.792453,30.218868,160.011321,1.04,SLICK_SINKER_BARS,FALSE,,,,0,10546.8,1.75
420-46-2150,00:00.0,00:00.0,27:00.0,Tubing,0,168.0399933,17.18,5.01,LowTangent,71.931707,129.817388,194.665704,64.848316,180.896907,234.250859,415.147766,1.04,SLICK_SINKER_BARS,FALSE,336.53,336.53,336.53,0,10018.4,1.75
656-82-6108,00:00.0,30:00.0,00:00.0,Sucker Rod Pump,0,144.0399933,21.25,1.93,Vertical,45.917539,63.110438,72.695498,9.368202,52.058518,16.640075,68.698593,1.04,SUCKER_RODS_W_GUIDES,FALSE,49.52,49.52,49.52,0,10510.3,1.5
172-49-3339,00:00.0,37:11.3,,,0,170,20.7,5.63,LowTangent,72.672911,83.391887,101.164011,17.457607,53.921301,57.326318,111.247619,1.04,SLICK_SINKER_BARS,FALSE,185.91,185.91,185.91,0,9944.4,1.5
874-19-6260,30:00.0,00:00.0,00:00.0,Tubing,0,144,17.15,2.39,Vertical,,73.421875,143.661458,70.239583,118.200521,29.830729,148.03125,1.2,SLICK_SINKER_BARS,FALSE,190.29,190.29,190.29,0,9999,1.5
046-93-2543,15:00.0,00:00.0,,,0,143.6999969,19.23,5.73,LowTangent,62.200581,95.466807,64.760735,-30.706072,40.695731,59.939863,100.635594,1.04,SLICK_SINKER_BARS,FALSE,,,,0,10188.9,1.5
141-09-6675,00:00.0,00:00.0,,,0,144,0,1.25,Vertical,,0,0,0,0.027222,0,0.027222,,SLICK_SINKER_BARS,FALSE,,,,0,9477.2,1.5
287-40-6329,00:00.0,00:00.0,,,0,169.4299927,17.12,5.89,LowTangent,65.324793,97.074911,127.988738,30.673535,141.813953,45.554264,187.368217,1.04,SLICK_SINKER_BARS,TRUE,,,,129.12,9892.2,1.75
398-96-0638,00:00.0,30:00.0,06:00.0,Tubing,0,169.4298222,16.1,12.42,HighTangent,70.803911,87.029257,112.294545,25.857039,93.50838,44.52514,138.03352,1.04,SINKER_BARS_W_GUIDED_SUBS,TRUE,313.27,313.27,255.97,0,9745.9,1.75
865-78-8553,11:00.0,00:00.0,10:00.0,Tubing,0,144,0,4.42,LowTangent,,122.824861,180.322,57.497139,121.091667,86.2685,207.360167,1.04,SLICK_SINKER_BARS,FALSE,196.83,196.83,196.83,0,10402.3,1.75
600-97-4901,00:00.0,01:00.0,00:00.0,Sucker Rod Pump,0,144.0393154,17.2,1.88,Vertical,,73.755102,78.70068,4.945578,36.918478,40.076087,76.994565,1.04,SLICK_SINKER_BARS,FALSE,94.21,52.87,94.21,62.79,9690.4,1.5
409-39-1165,00:00.0,37:11.3,,,0,169.4299927,13.17,11.52,HighTangent,74.675098,83.184171,108.679376,25.495205,90.30836,22.874268,113.182628,1.04,SUCKER_RODS_W_GUIDES,FALSE,247.72,247.72,247.72,0,9723.7,1.75
350-45-7024,00:00.0,00:00.0,10:00.0,Tubing,0,144,16.2,5.64,LowTangent,68.499951,108.208809,101.633706,-6.575103,84.651471,45.810294,130.461765,1.04,SLICK_SINKER_BARS,FALSE,231.95,231.95,231.95,0,10443.1,1.75
047-76-6584,00:00.0,28:00.0,09:00.0,Tubing,0,169.4294899,20.7,7.57,LowTangent,57.345754,71.622528,69.73456,9.101703,62.230769,73.620879,135.851648,1.04,SLICK_SINKER_BARS,TRUE,354.67,354.67,251.95,0,9917,1.75
813-48-5829,00:00.0,00:00.0,16:00.0,Sucker Rod Pump,0,144,17.14,3.99,Vertical,62.801058,69.45223,98.716806,29.51086,63.642354,21.070174,84.712528,1.04,SLICK_SINKER_BARS,TRUE,483.85,483.85,483.85,0,9990.5,1.75
295-07-6407,00:00.0,37:11.3,,,0,144.0399933,20.74,1.39,Vertical,61.112846,89.177832,69.841069,-19.210189,40.925335,17.785845,58.71118,1.04,UNKNOWN,TRUE,,,,0,10186.1,1.25
522-04-9880,00:00.0,00:00.0,00:00.0,Rods,0,168.2599945,17.05,6.44,LowTangent,64.564671,116.444958,97.2875,-11.33491,122.907738,80.565476,203.473214,1.04,UNKNOWN,TRUE,,,,380.93,9395.5,1.75
732-84-3711,00:00.0,30:00.0,00:00.0,Sucker Rod Pump,0,169.4299927,17.15,14.93,HighTangent,68.180099,86.932607,128.489208,39.970855,156.424013,169.320691,325.744704,1.04,SLICK_SINKER_BARS,TRUE,,,,254.54,9997.6,1.75
202-17-9699,00:00.0,15:00.0,,,0,144.0392766,20.71,5.84,LowTangent,48.275714,51.7175,72.610714,28.570333,76.404682,11.602007,88.006689,1.04,SUCKER_RODS_W_GUIDES,TRUE,228.62,228.62,72.52,0,9648.3,1.5
514-69-0180,45:00.0,00:00.0,14:00.0,Tubing,0,168.2599945,20.7,34.96,OffLease,60.831886,89.080663,61.095509,-27.950678,38.689658,43.610937,82.300595,1.04,SUCKER_RODS_W_GUIDES,TRUE,337.93,337.93,161.03,254.3,12002.3,1.5
023-42-4787,00:00.0,00:00.0,00:00.0,Tubing,0,139.3548387,17.13,4.75,LowTangent,61.508498,122.656207,188.337011,65.530688,185.720183,57.451835,243.172018,1.04,SLICK_SINKER_BARS,FALSE,299.69,299.69,299.69,0,10083,1.75
308-04-8053,00:00.0,30:00.0,00:00.0,Sucker Rod Pump,0,144,0,2.41,Vertical,56.004523,78.075572,124.369398,47.540932,52.18576,23.4911,75.67686,1.04,SLICK_SINKER_BARS,TRUE,151.99,143.67,143.67,0,9934.4,2
899-59-0664,00:00.0,37:11.3,,,0,144.0399933,17.11,1.39,Vertical,64.278394,112.164136,113.977518,1.813382,80.855704,11.000631,91.856335,,SUCKER_RODS_W_GUIDES,FALSE,99.85,99.85,99.85,392.05,9644.1,1.5
295-07-6407,00:00.0,00:00.0,48:00.0,Tubing,0,144,20.75,1.39,Vertical,,116.910769,211.124505,94.213736,126.303774,54.102198,180.342893,,SLICK_SINKER_BARS,FALSE,96.4,96.4,96.4,0,10490.4,1.5
243-56-8630,30:00.0,00:00.0,,,0,168.0200043,20.69,39.82,OffLease,50.724868,95.581719,57.953621,-37.496097,56.926628,35.717927,92.644555,1.04,SLICK_SINKER_BARS,TRUE,,,,258.11,11983.2,1.5
395-18-2743,00:00.0,00:00.0,00:00.0,Tubing,0,144,20,2,Vertical,,88.972171,131.230056,42.257885,125.191095,28.341373,153.532468,1.2,SLICK_SINKER_BARS,TRUE,58.75,58.75,58.75,0,9937.6,1.5
274-31-0083,20:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,19.26,1.61,Vertical,,0,2.117647,2.117647,0.235294,0,0.235294,,SINKER_BARS_W_GUIDED_SUBS,TRUE,204.42,204.42,204.42,0,9801.4,1.5
018-15-5098,00:00.0,37:11.3,,,2,169.4299927,17.22,2.08,Vertical,61.395012,163.189467,122.803276,-38.206373,130.375633,131.655609,262.031242,1.04,SINKER_BARS_W_GUIDED_SUBS,TRUE,200,200,200,0,10089.4,1.75
673-60-0509,00:00.0,00:00.0,,,0,144,20.92,1.92,Vertical,,59.395586,48.944294,-10.451291,35.978571,6.282162,42.270015,,SLICK_SINKER_BARS,FALSE,45.07,45.07,45.07,0,10497,1.25
523-01-4802,04:00.0,37:11.3,,,0,144,17.14,4,LowTangent,63.912121,99.394212,48.508909,-50.885303,43.02097,15.473455,58.494424,1.04,SLICK_SINKER_BARS,FALSE,200.49,200.49,200.49,348.37,9961.9,2
016-56-3331,30:00.0,00:00.0,00:00.0,Rods,0,144,20.72,4.9,LowTangent,,49.534884,39.674419,-9.860465,41.534884,13.697674,55.232558,,SLICK_SINKER_BARS,FALSE,178.13,178.13,178.13,0,10032.5,1.75
309-47-1115,00:00.0,00:00.0,22:00.0,Tubing,0,144,20.93,2.06,Vertical,,96.24646,435.876354,339.629894,102.426536,31.669664,134.174982,,SLICK_SINKER_BARS,FALSE,54.1,51.88,54.1,0,10153.1,1.75
574-19-8429,00:00.0,00:00.0,14:00.0,Rods,0,144.0399933,20.7,1.87,Vertical,36.178767,88.331586,90.664861,-0.556027,73.650685,38.69863,112.349315,,SINKER_BARS_W_GUIDED_SUBS,FALSE,86.48,86.48,86.48,193.97,10529.4,1.5
596-40-2009,00:00.0,37:11.3,,,0,169.3999939,17.22,8.79,LowTangent,68.837746,79.781217,76.154551,-3.626667,39.814438,31.024928,70.839366,1.04,SLICK_SINKER_BARS,TRUE,,,,0,9872.1,1.5
337-28-7670,00:00.0,00:00.0,00:00.0,Tubing,0,144,17.08,5.56,LowTangent,63.076832,69.914116,76.980275,9.294533,71.710742,29.478846,101.189588,1.2,SLICK_SINKER_BARS,TRUE,,,,0,9814,1.75
494-46-6738,00:00.0,00:00.0,00:00.0,Tubing,0,144,0,8.64,LowTangent,70.864566,126.782505,116.498888,-5.413835,103.306144,71.620763,174.926907,1.04,SLICK_SINKER_BARS,FALSE,269.81,269.81,269.81,0,10458.6,1.75
825-81-3999,30:00.0,25:00.0,00:00.0,Rods,0,144,20.71,1.67,Vertical,50.352383,136.88337,118.487649,-17.995957,112.915523,109.009079,221.924603,,SLICK_SINKER_BARS,TRUE,309.33,309.33,309.33,253.5,10099.8,2
322-19-7740,00:00.0,37:11.3,,,0,169.4299927,17.15,5.63,LowTangent,71.491073,76.048547,137.419684,61.296193,39.685838,19.342144,59.027981,1.04,SUCKER_RODS_W_GUIDES,TRUE,,,,0,8984.2,1.75
431-63-9564,30:00.0,37:11.3,,,0,144.0399933,2.94,2.02,Vertical,46.434444,,,,66.600234,32.196901,98.797135,1.04,SLICK_SINKER_BARS,TRUE,,,,0,9976.4,1.75
768-33-0403,00:00.0,30:00.0,,,0,144.1999969,20.75,2.23,Vertical,,0,0,0,0.129032,0,0.129032,,SINKER_BARS_W_GUIDED_SUBS,TRUE,,,,0,9893.8,1.5
337-28-7670,00:00.0,30:00.0,00:00.0,Rods,0,144,17.25,5.56,LowTangent,62.465335,105.900964,63.093832,-42.655441,83.707317,58.946341,142.653659,1.144444,SLICK_SINKER_BARS,FALSE,,,,0,9896.6,1.75
103-79-0902,18:00.0,00:00.0,30:00.0,Rods,0,144,18.77,1.95,Vertical,,71.700431,114.149011,42.44858,107.959886,16.795399,124.713901,1.2,SLICK_SINKER_BARS,FALSE,99.58,99.58,99.58,0,9580.1,1.5
885-44-9209,00:00.0,37:11.3,,,0,168.1999969,20.71,29.07,OffLease,93.740476,139.711765,31.46,-102.591053,22.368182,16.640909,39.009091,1.04,UNKNOWN,FALSE,,,,241.83,10946.1,1.5
684-70-8661,00:00.0,00:00.0,,,0,144,20.73,1.2,Vertical,,73.693766,89.184416,15.490649,77.81026,11.777662,89.587922,,SLICK_SINKER_BARS,FALSE,,,,0,10012.2,1.25
130-42-6193,00:00.0,37:11.3,,,0,168.2200012,20.71,37.69,OffLease,69.165841,136.058893,72.835904,-63.222989,79.838819,45.60679,125.445609,1.19,SUCKER_RODS_W_GUIDES,TRUE,,,,261.23,11998.9,1.25
352-78-9074,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,19.25,1.62,Vertical,,21.250581,18.797093,-2.413793,8.181628,1.290115,9.486744,,SLICK_SINKER_BARS,FALSE,,,,0,9127.1,1.25
550-53-4193,00:00.0,37:11.3,,,0,144,17.12,1.43,Vertical,56.083,63.068462,88.733205,24.177,89.155125,30.492375,119.6475,1.04,SLICK_SINKER_BARS,FALSE,,,,129.96,9813.6,1.75
874-19-6260,00:00.0,37:11.3,,,0,144,17.15,2.39,Vertical,55.342,68.210634,101.301172,2.922661,56.941134,16.753089,73.694223,1.2,SINKER_BARS_W_GUIDED_SUBS,FALSE,181.46,181.46,181.46,195.78,9723,1.5
090-18-8330,00:00.0,00:00.0,58:00.0,Tubing,0,144,20.68,5.71,LowTangent,,122.492227,204.563766,82.539202,75.309623,30.678703,105.988326,,SLICK_SINKER_BARS,FALSE,629.87,629.87,629.87,0,10140.6,1.75
615-46-3648,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,20.91,1.14,Vertical,,0,0,0,39.795107,4.676092,44.471199,,SLICK_SINKER_BARS,FALSE,,,,0,9223.9,1.75
545-51-5597,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,0,14.6,HighTangent,,0,0,0,13.291834,3.07,16.363609,,SLICK_SINKER_BARS,FALSE,,,,0,8934.6,1.25
884-54-0593,45:00.0,15:00.0,00:00.0,Tubing,0,144.0399933,19.22,0.54,Vertical,36.753126,81.496968,111.627445,25.47674,76.122538,27.577681,103.700219,1.04,SLICK_SINKER_BARS,TRUE,294.65,294.65,80.87,0,9846.3,2
467-59-0338,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144.0399933,17.15,1.16,Vertical,45.578632,66.394789,41.558578,-38.572762,13.115385,8.875,21.990385,1.04,SLICK_SINKER_BARS,TRUE,55.29,52.61,55.29,0,9555.7,1.75
673-60-0509,00:00.0,00:00.0,,,0,144,19.24,1.92,Vertical,,28.552883,32.336937,3.784054,34.228874,8.974324,43.203198,,SLICK_SINKER_BARS,FALSE,60.94,60.94,60.94,0,10449.9,1.25
814-39-3589,00:00.0,37:11.3,,,0,144,17.14,2.19,Vertical,68.656526,79.644225,85.736995,-12.178519,60.056343,51.063194,111.119537,1.04,SLICK_SINKER_BARS,FALSE,135.28,135.28,135.28,0,9278.8,1.75
333-12-9024,00:00.0,37:11.3,,,0,169.4299927,17.12,2.88,Vertical,70.08035,84.960098,127.515476,42.527894,166.015329,46.043956,212.059285,1.04,SLICK_SINKER_BARS,TRUE,,,,224.63,7997.4,2
090-18-8330,00:00.0,00:00.0,00:00.0,Tubing,0,144,20.68,5.71,LowTangent,59.227343,83.045608,118.466567,37.424051,116.746948,32.601565,149.348513,1.04,SLICK_SINKER_BARS,FALSE,585.87,585.87,585.87,0,10140.6,1.75
355-41-4999,00:00.0,00:00.0,00:00.0,Tubing,0,144.0399933,20.72,5.69,LowTangent,46.743415,109.704167,101.375738,16.164597,148.403846,26.623077,175.026923,1.04,SLICK_SINKER_BARS,TRUE,271.2,271.2,145.29,0,9620.9,1.75
458-96-4717,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,162.6860359,17.05,7.58,LowTangent,54.382906,177.713267,625.446748,124.519811,392.795238,200.221429,593.016667,,SLICK_SINKER_BARS,FALSE,,,,0,10233.5,1.75
121-10-7897,30:00.0,00:00.0,00:00.0,Tubing,25,168.0200043,17.12,10.81,HighTangent,79.878635,123.027099,123.990193,1.435462,147.922885,126.333462,274.256346,1.19,SUCKER_RODS_W_GUIDES,FALSE,292.85,292.85,292.85,324.72,9290,2
519-88-1977,30:00.0,00:00.0,00:00.0,Tubing,0,144,17.17,3.02,Vertical,65.831076,80.247909,118.386073,6.712789,59.864912,21.480702,81.345614,1.04,SLICK_SINKER_BARS,FALSE,123.13,65.62,123.13,0,10001.6,1.5
169-36-2624,00:00.0,00:00.0,,,0,144,20.91,2.2,Vertical,,33.918381,41.785625,7.867244,12.070456,4.786023,16.869772,,SLICK_SINKER_BARS,FALSE,186.79,186.79,186.79,0,10552,1.25
576-19-6083,00:00.0,30:00.0,00:00.0,Tubing,0,144.0495864,20,2.6,Vertical,48.464,136.512097,72.25104,-58.448175,36.079365,28.103175,64.18254,1.04,SLICK_SINKER_BARS,FALSE,147.54,104.82,147.54,0,10298.1,1.5
202-59-7849,00:00.0,00:00.0,00:00.0,Rods,0,169.8200073,19.3,1.8,Vertical,38.746557,56.821179,68.937028,11.261549,50.824742,12.398625,63.223368,1.2,SLICK_SINKER_BARS,FALSE,,,,0,10150.4,1.5
701-80-5897,00:00.0,00:00.0,,,0,144,17.56,4.92,LowTangent,62.882957,96.474115,153.126667,56.652551,156.880819,47.920857,204.801676,1.04,SLICK_SINKER_BARS,FALSE,,,,0,9856.4,1.75
431-63-9564,00:00.0,00:00.0,,,0,144,17.15,2.02,Vertical,69.786703,95.468219,161.093326,65.625107,117.660944,66.285408,183.946352,1.04,SLICK_SINKER_BARS,FALSE,64.37,0,64.37,0,9979.2,1.75
231-66-7566,00:00.0,37:11.3,,,0,144.0399933,0,1.9,Vertical,59.903467,62.583067,62.839067,0.434474,38.725132,17.511842,56.236974,,SLICK_SINKER_BARS,FALSE,,,,0,9642.7,1.25
555-19-7655,00:00.0,37:11.3,,,0,144,2.96,7.12,LowTangent,86.188911,126.249645,258.544158,135.474257,191.790792,123.48797,315.278762,1.04,SLICK_SINKER_BARS,TRUE,391.65,391.65,123.64,0,9025.1,2
038-74-2448,00:00.0,00:00.0,,,0,144,6.16,2.16,Vertical,,144.187438,313.52876,169.341322,142.499174,54.712397,197.21157,,SLICK_SINKER_BARS,FALSE,,,,0,10120.6,1.5
273-75-6051,00:00.0,30:00.0,00:00.0,Sucker Rod Pump,0,169.8200073,17.15,5.89,LowTangent,53.21148,67.370295,34.686623,-33.179805,33.586645,20.656156,54.242801,1.164658,SLICK_SINKER_BARS,TRUE,210.71,210.71,210.71,0,9787.2,1.75
813-55-7912,00:00.0,00:00.0,,,0,144,20.5,1.2,Vertical,,43.693512,61.631603,17.911558,46.840919,4.12907,50.968916,,SLICK_SINKER_BARS,FALSE,149.66,149.66,149.66,0,10395.3,1.5
455-59-1219,00:00.0,00:00.0,13:00.0,Tubing,0,144,17.53,2.96,Vertical,,67.546448,72.956284,5.409836,146.972678,40.218579,187.191257,1.04,SLICK_SINKER_BARS,FALSE,191.16,191.16,191.16,0,9731.6,1.75
306-30-3331,00:00.0,00:00.0,18:00.0,Rods,0,144,0,5.74,LowTangent,76.532742,102.443685,101.501231,0.028913,66.960483,40.479693,107.440176,1.04,SLICK_SINKER_BARS,FALSE,260.49,260.49,260.49,0,10281.6,1.5
715-33-4083,45:00.0,00:00.0,00:00.0,Tubing,0,144.0399933,17.15,2.99,Vertical,51.801577,86.737135,99.204649,11.445652,46.148725,69.286522,115.435246,1.19,SLICK_SINKER_BARS,TRUE,,,,0,10123.6,1.5
421-73-7114,00:00.0,00:00.0,09:00.0,Tubing,2.3333,169.4299927,20.72,1.46,Vertical,53.246449,89.222686,85.155533,-3.224898,80.325592,71.99902,152.324612,1.04,SUCKER_RODS_W_GUIDES,FALSE,122.88,122.88,122.88,189.36,8888.4,Other
703-17-3023,00:00.0,00:00.0,26:00.0,Tubing,0,148.2249947,17.12,2.19,Vertical,,329.462766,475.765957,146.303191,407.170213,126.595745,533.765957,1.04,SLICK_SINKER_BARS,FALSE,228.99,228.99,228.99,0,9590.1,2
087-71-1484,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,20.73,1.7,Vertical,,70.654896,82.347116,12.344009,103.928043,23.761118,127.597861,1.04,SLICK_SINKER_BARS,FALSE,90.46,90.46,90.46,0,10154,1.5
112-36-5012,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,20.76,2.1,Vertical,,66.576976,99.661632,33.293706,75.480966,9.621574,85.201337,,SLICK_SINKER_BARS,TRUE,137.51,104.71,137.51,0,10106.1,1.5
311-68-7482,00:00.0,00:00.0,00:00.0,Rods,36,165.7668625,20.7,34.53,OffLease,19.975913,59.187362,227.451503,152.376059,19.053571,32.138523,51.192094,1.04,UNKNOWN,FALSE,,,,256.48,12026.1,1.25
540-51-3641,00:00.0,30:00.0,00:00.0,Tubing,0,144,31.9,2.08,Vertical,27.6826,42.483837,43.738295,12.844845,34.6942,13.0961,47.7903,1.04,SLICK_SINKER_BARS,FALSE,60.44,38.52,60.44,196.47,8703.6,1.5
169-36-2624,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,20.91,2.2,Vertical,,43.60319,53.877227,10.274037,12.029566,4.456092,16.49922,,SLICK_SINKER_BARS,FALSE,150.5,150.5,150.5,0,10552,1.25
557-70-1097,00:00.0,00:00.0,00:00.0,Tubing,0,144,20.74,1.8,Vertical,,127.024762,258.761905,131.737143,86.112844,22.338111,108.459159,,SINKER_BARS_W_GUIDED_SUBS,TRUE,44.37,33.34,44.37,0,9872.8,1.5
736-66-0268,00:00.0,00:00.0,00:00.0,Rods,0,169.4299927,17.15,6.15,LowTangent,71.454719,74.893153,95.143761,20.198423,91.186685,67.353408,158.419493,1.118947,SUCKER_RODS_W_GUIDES,TRUE,247.87,247.87,164.48,0,10129.8,1.75
824-84-5736,31:00.0,00:00.0,00:00.0,Tubing,1.6667,169.4299927,17.13,14.9,HighTangent,55.711745,69.948322,71.5268,11.554744,109.358974,32.839744,142.198718,,SLICK_SINKER_BARS,FALSE,356.54,356.54,356.54,124.5,10018.1,1.75
480-46-7415,00:00.0,45:00.0,18:00.0,Tubing,0,144,0,5.34,LowTangent,67.930591,94.285792,121.289292,28.350896,181.54717,44.318396,225.865566,1.04,SLICK_SINKER_BARS,FALSE,131.4,131.4,131.4,0,9997.4,1.5
754-10-5440,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,20.89,2.7,Vertical,,80.175913,35.487145,-44.688769,47.585664,6.408011,54.002358,,SLICK_SINKER_BARS,FALSE,,,,0,10310.4,1.5
514-82-2666,30:00.0,37:11.3,,,0,168.0200043,17.08,6.16,LowTangent,87.91909,124.149204,93.616316,-31.914522,122.360741,72.934198,195.294938,1.04,SINKER_BARS_W_GUIDED_SUBS,TRUE,194.58,194.58,194.58,0,9785.2,1.75
